temp_min,temp_max,rain,wind_gust,wind_speed,humidity,pressure,clouds,CloudBurstToday,CloudBurstTomorrow
19.2,33.4,0,52,13,32,1013.2,NA,0,0
13.5,18.2,1.6,33,11,86,1019,NA,1,0
9.5,18.3,0,33,13,65,1018,NA,0,0
9.6,17.7,5.2,43,17,54,1019.2,NA,1,0
9.4,19.2,0,57,33,56,1025.1,NA,0,0
10.5,26.1,0,44,30,58,1022.9,NA,0,0
12.4,25.9,0,46,28,55,1020.9,NA,0,0
13.6,29.9,0,48,15,50,1016.8,NA,0,0
17.9,28.7,4.6,57,28,49,1009.7,NA,1,0
14.3,20.5,1.6,26,13,61,1012.1,NA,1,0
10.1,20.6,0,35,17,66,1016.8,NA,0,0
10.9,21.5,0,37,17,62,1015.7,NA,0,0
14.3,21.5,0,48,31,68,1016.4,NA,0,0
15.6,21.8,5.4,44,24,80,1016.1,NA,1,0
13.2,21.5,0.6,39,24,65,1015.3,NA,0,0
12.5,23.1,0,26,13,77,1010.6,NA,0,0
NA,21.1,2.4,NA,11,63,1013.9,NA,1,0
11.1,22.9,0,31,15,58,1015.3,NA,0,0
13.8,25.5,0,31,17,72,1012.8,NA,0,0
16.7,22.6,0,28,17,75,1013.3,NA,0,0
12.7,22.5,0.6,30,17,58,1015.5,NA,0,0
12.5,21.5,0,35,17,61,1019,NA,0,0
11.6,21.6,0,37,20,64,1020.8,NA,0,0
9.8,22.7,0,37,17,61,1021.6,NA,0,0
12.9,26.6,0,43,26,64,1018.1,NA,0,0
14.8,30.4,0,39,19,71,1014.1,NA,0,0
16.6,35.5,0,37,11,49,1005.8,NA,0,0
15.2,18.1,2.4,37,20,92,1013.8,NA,1,0
10.4,22.4,0.6,28,13,65,1015.6,NA,0,0
13.2,21.2,0,52,28,64,1022.4,NA,0,0
16.3,NA,6,NA,11,NA,1009.3,NA,1,0
13.9,19.5,3.4,44,26,NA,1013,NA,1,0
13.5,19.1,0.2,28,13,NA,1020,NA,0,0
13.9,NA,0,NA,19,NA,1022.4,NA,0,0
NA,24.4,0,43,22,NA,1022.8,NA,0,0
13.2,30.6,0,33,19,NA,1018.7,NA,0,0
13.9,27.2,0,37,22,65,1017.8,NA,0,0
16.1,28.5,0,43,20,69,1017.8,NA,0,0
16.6,30.9,0,35,19,60,1012.4,NA,0,0
21,29.6,0,46,22,61,1007.1,NA,0,0
17,21.5,0,39,13,58,1012.2,NA,0,0
9.5,23.5,0,31,15,61,1018,NA,0,0
12.1,26.9,0,41,15,57,1018,NA,0,0
14.8,29,0,31,15,69,1014.1,NA,0,0
17.7,32.4,0,35,13,69,1013.1,NA,0,0
22.3,31.3,0,41,13,46,1005.8,NA,0,0
20.1,24.9,0,28,19,79,1010.3,NA,0,0
17.3,24.9,0,41,20,66,1017.3,NA,0,0
17.1,25.8,0,54,24,78,1018.7,NA,0,0
17.6,35.5,0,39,19,63,1014.4,NA,0,0
16.9,34.3,0,31,15,58,1011.6,NA,0,0
16.7,32.6,0,30,15,63,1008,NA,0,0
20.4,35.4,0,39,17,53,1002.2,NA,0,0
15.9,21.7,0.4,61,37,58,1013.9,NA,0,0
16.1,23.9,0,57,28,55,1019.7,NA,0,0
13.7,28.2,0,48,33,51,1018.3,NA,0,0
16.2,20,2.4,43,22,72,1009.4,NA,1,0
14.7,20.6,0.6,48,19,64,1016,NA,0,0
13.6,20.5,0,31,15,58,1022.6,NA,0,0
13.1,22.9,0,39,24,53,1020.4,NA,0,0
14.7,23,0,43,28,62,1018.7,NA,0,0
13.7,23.9,0,56,35,55,1020.3,NA,0,0
15.3,25.6,0,44,22,65,1020.9,NA,0,0
15.9,32.8,0,41,13,67,1016.6,NA,0,0
16.6,28.9,0.2,31,17,62,1010.6,NA,0,0
17.2,25.1,1.4,33,17,70,1018.3,NA,1,0
14.1,26.1,0.2,30,15,76,1018.2,NA,0,0
14.4,24.7,0,31,15,71,1015.2,NA,0,0
14.9,25.4,0,26,15,69,1011.7,NA,0,0
14.5,24.7,0,28,11,74,1012.4,NA,0,0
16.6,25.6,0.8,37,22,72,1018.4,NA,0,0
13.4,25,0,46,28,68,1021.7,NA,0,0
13.4,28.4,0,35,20,67,1021,NA,0,0
15,28,0,31,15,65,1015.3,NA,0,0
19.7,24.9,0,39,20,79,1013.8,NA,0,0
16.9,29.6,0,50,28,68,1005.8,NA,0,0
16.8,23.1,0.8,54,19,61,1011.1,NA,0,0
12.5,20.9,6,35,11,64,1013.8,NA,1,0
13.7,22.5,1,35,22,83,1017.6,NA,0,0
14.2,23.7,0,50,28,64,1018.6,NA,0,0
15.3,23.9,0,59,39,62,1023,NA,0,0
14.7,26,0,54,33,57,1023.1,NA,0,0
11.4,25.9,0,39,22,62,1018.9,NA,0,0
14.4,27.9,0,39,20,53,1014.4,NA,0,0
12.9,28.5,0,28,15,54,1013.4,NA,0,0
13.7,29.6,0,33,15,59,1016.1,NA,0,0
17.5,38.1,0,50,17,21,1013.4,NA,0,0
19.1,24.9,0,37,13,71,1015,NA,0,0
13.2,23.1,0,33,17,58,1020.4,NA,0,0
13.8,29.3,0,33,22,64,1019,NA,0,0
14.3,25.8,0,41,26,78,1014,NA,0,0
16.5,30.7,0,35,17,68,1014.4,NA,0,0
16.5,26.6,0,30,17,95,1009.1,NA,0,0
18.2,21.9,0.2,48,26,63,1014.9,NA,0,0
14.9,22.6,0.8,39,20,69,1017.7,NA,0,0
13.4,22.3,0,41,17,55,1019.6,NA,0,0
10.9,25.4,0,39,24,61,1019.8,NA,0,0
12.4,32.4,0,35,15,66,1013.8,NA,0,0
17.7,33.2,0,37,13,32,1006.4,NA,0,0
16.8,21,0,37,15,76,1009.4,NA,0,0
12.8,18.9,1.8,35,20,90,1024.2,NA,1,0
14.3,20.6,0,46,22,70,1025.9,NA,0,0
15.3,23.1,0.4,48,30,57,1027,NA,0,0
11.5,26.7,0,39,17,63,1020.9,NA,0,0
15.8,26,0,35,17,60,1014.6,NA,0,0
14.5,24.4,0,41,24,64,1015.7,NA,0,0
11.1,23.3,0,31,15,75,1017.8,NA,0,0
15.4,24,0,35,24,76,1023.3,NA,0,0
11.8,29,0,67,22,66,1015.8,NA,0,0
13.5,19.6,1,85,24,60,1016.3,NA,0,0
12.1,21.1,0,41,17,71,1017.5,NA,0,0
16.5,23.3,10.8,57,39,67,1009.2,NA,1,0
12.7,17.2,15.6,50,24,85,1018.7,NA,1,0
8.7,18.3,0,26,9,81,1029,NA,0,0
7.1,21.8,0,35,19,75,1024.2,NA,0,0
10.9,25.4,0,35,24,72,1021,NA,0,0
14.4,26.9,0,24,19,66,1019.9,NA,0,0
12.9,32.1,0,28,11,58,1023.1,NA,0,0
16.9,29.9,0,46,20,27,1020.3,NA,0,0
18.1,21.2,0,28,11,83,1022.5,NA,0,0
11.8,23.5,0,35,22,82,1019.7,NA,0,0
13,20.9,0.2,22,11,91,1020.3,NA,0,0
11.7,23.5,0,26,15,79,1019.6,NA,0,0
12,23.9,0,39,15,74,1015.3,NA,0,0
10.5,17.7,8.4,41,19,81,1017.2,NA,1,0
10.8,18.5,6,20,13,98,1025.1,NA,1,0
7.2,21.4,0,31,13,77,1025.3,NA,0,0
13.1,24.3,0,31,6,60,1022.5,NA,0,0
13.3,25.1,0,31,11,72,1022.1,NA,0,0
15.7,20,9,41,11,65,1016.5,NA,1,0
10.5,18,0.2,26,13,85,1027.2,NA,0,0
13.3,25.4,2.2,41,7,73,1015.1,NA,1,0
13.1,17.6,8.8,48,17,68,1009.4,NA,1,0
12.7,19.1,13.6,24,9,74,1023.4,NA,1,0
10,19.6,0,22,7,86,1025.9,NA,0,0
11.3,21.8,0,35,15,70,1022.1,NA,0,0
14.5,19.3,0,37,11,63,1015.3,NA,0,0
9.3,19.5,0.2,39,17,99,1017.1,NA,0,0
12.4,18.7,0.6,35,19,88,1019.8,NA,0,0
11.7,18.3,16.4,31,6,93,1025,NA,1,0
11.2,21.3,0.2,33,7,78,1026.5,NA,0,0
10.5,19,1.4,26,11,99,1025.2,NA,1,0
13,18.4,0,39,13,78,1025.8,NA,0,0
8.9,16.4,0.2,26,11,82,1035,NA,0,0
4.9,17.9,0,26,9,80,1033.9,NA,0,0
7.3,20.4,0,28,11,75,1031.2,NA,0,0
11.2,21.4,0,31,9,90,1030.2,NA,0,0
9.5,22.1,0.2,24,9,99,1030.6,NA,0,0
12.8,21.6,0.2,28,7,74,1029.6,NA,0,0
10.2,21,0,30,11,67,1026.3,NA,0,0
11.6,20.3,24,39,15,93,1021.5,NA,1,0
13,20,0,43,15,52,1020.3,NA,0,0
12.6,18.7,0,41,17,62,1020.3,NA,0,0
13.1,18.6,0,43,13,65,1021.8,NA,0,0
12.6,17.2,0,41,15,65,1016.2,NA,0,0
9.1,20.9,2.6,24,2,91,1016.1,NA,1,0
10.7,20.9,0,22,7,99,1018.5,NA,0,0
11.2,18.3,6,35,24,94,1021.2,NA,1,0
11.8,19.8,0.2,46,24,84,1022.4,NA,0,0
7.8,16.4,2.6,28,19,79,1031.7,NA,1,0
8.9,16.6,0,28,9,92,1031.8,NA,0,0
7.6,18.2,0.2,19,4,85,1031.5,NA,0,0
6,16,0,33,13,76,1029.1,NA,0,0
9.3,17.3,2.6,28,7,98,1024.1,NA,1,0
9.9,17.8,0.2,28,11,99,1025.7,NA,0,0
8.2,20.1,1.4,24,9,99,1028,NA,1,0
7.6,19.4,0,24,11,83,1026.9,NA,0,0
6.7,19.4,0,22,9,62,1024.7,NA,0,0
8.9,19.6,0,35,13,45,1022.1,NA,0,0
6.3,13.1,28.6,41,17,88,1021.8,NA,1,0
4.2,15.1,0.6,24,9,99,1023.3,NA,0,0
8.4,12.7,3.4,56,20,65,1017,NA,1,0
5.6,13.6,3,35,17,94,1030.2,NA,1,0
9.9,17.8,3.2,30,11,91,1027.1,NA,1,0
8,20.1,0.2,20,4,74,1028.4,NA,0,0
13.3,17.2,NA,39,13,89,1015.7,NA,NA,0
9.3,21.1,0.2,37,22,62,1022.4,NA,0,0
11.2,15.6,2,30,17,81,1028.3,NA,1,0
10.5,17.7,0,33,17,71,1029.2,NA,0,0
7,20.1,0.2,35,20,63,1027.2,NA,0,0
9.1,25.6,0,28,15,70,1020.4,NA,0,0
12.2,27,0,31,11,39,1010.1,NA,0,0
10,17.4,1.8,44,17,72,1014.2,NA,1,0
11.6,17.8,0.6,63,37,71,1021.5,NA,0,0
10.1,21,5.8,28,19,82,1010.3,NA,1,0
11.8,19.3,4.4,33,19,56,1020.4,NA,1,0
7.6,20.7,0,24,13,57,1023.2,NA,0,0
8.9,24.9,0,41,20,53,1016.9,NA,0,0
10.7,18,6,44,20,59,1020.3,NA,1,0
7.8,20.7,0.2,35,24,62,1024.9,NA,0,0
9.8,20.3,0,28,15,65,1020.5,NA,0,0
12,21.2,0,33,19,75,1016.3,NA,0,0
11.2,19.9,0.4,26,13,74,1019.7,NA,0,0
11.4,20.3,0,33,17,66,1020.5,NA,0,0
10.3,22.5,0,31,15,69,1016.2,NA,0,0
14.9,20.9,2.2,43,20,81,1011.9,NA,1,0
13.4,21,0,31,15,82,1017.9,NA,0,0
9.2,23.3,0,33,15,66,1020,NA,0,0
12.4,22.9,0,30,13,71,1010.3,NA,0,0
12.8,21.8,1.2,35,13,68,1017.2,NA,1,0
13.7,21.1,0,35,20,63,1018.5,NA,0,0
10.5,24.7,0,35,15,67,1016.3,NA,0,0
13.8,25.5,0,33,20,68,1000.5,NA,0,0
8.5,16.9,16.4,52,20,65,1011.5,NA,1,0
20,36.5,0,50,13,47,1005.6,NA,0,0
19,25.8,0.4,52,22,70,1011,NA,0,0
13.6,23,3.2,50,22,54,1012.3,NA,1,0
11.6,29.2,0,33,13,57,1014.1,NA,0,0
17.8,31.1,0,46,6,45,1008.1,NA,0,0
18.2,34,0,33,9,66,1014.7,NA,0,0
20.3,39.3,0.2,43,19,54,1011.8,NA,0,0
18.7,24.4,0,43,22,63,1010.4,NA,0,0
16.7,23,0,44,17,59,1009.3,NA,0,0
14,21.6,0.6,33,20,75,1013.3,NA,0,0
14.3,23.3,0.2,48,26,57,1016,NA,0,0
13.5,29.4,0,39,22,63,1015.7,NA,0,0
14.2,20,2.4,59,26,56,1014.4,NA,1,0
14.7,21.4,0.2,35,19,58,1022.2,NA,0,0
10.5,24.2,0,41,22,56,1019.3,NA,0,0
13.3,25.2,0,33,19,65,1012.8,NA,0,0
14.5,23,0,31,17,65,1016.1,NA,0,0
12.4,24.9,0,46,26,56,1016.9,NA,0,0
12.4,24.7,0,41,22,71,1009.7,NA,0,0
15.6,21.8,0,41,17,44,1018.1,NA,0,0
10,22.1,0,33,17,52,1023.9,NA,0,0
11.5,23.7,0,30,17,65,1023.1,NA,0,0
17.2,23.6,0.6,43,19,78,1025.1,NA,0,0
11.7,22.9,0.4,39,17,56,1027.6,NA,0,0
16.2,23.5,2.6,33,15,99,1021.5,NA,1,0
15.8,29.9,NA,39,26,63,1012.2,NA,NA,0
16.1,24.7,0,35,19,67,1010,NA,0,0
16.2,25.6,0,28,13,91,1007.2,NA,0,0
15.8,26.4,0.4,44,20,94,1003,NA,0,0
16.2,24.8,0.2,35,15,70,1009.4,NA,0,0
15.5,22.7,0.6,41,13,73,1018.6,NA,0,0
16.4,23.4,1,39,22,61,1021.3,NA,0,0
13.2,23.5,0,43,24,64,1020.3,NA,0,0
13.4,24.7,0,39,22,61,1020.2,NA,0,0
16.4,24.9,0,39,9,81,1010.5,NA,0,0
12.2,20.4,3.2,39,17,49,1021.9,NA,1,0
13.4,22.3,0,33,13,69,1025,NA,0,0
16.5,24.6,1.6,35,20,88,1019.8,NA,1,0
18.1,26.2,0.4,24,11,100,1015.1,NA,0,0
16.3,21,1.6,46,17,74,1017.6,NA,1,0
11.6,19.2,0,24,9,77,1020.9,NA,0,0
12.9,21.8,0.6,31,17,78,1018.6,NA,0,0
15.4,22,0,43,20,69,1018.1,NA,0,0
16.1,23.6,0,30,20,81,1017.5,NA,0,0
11.6,19.6,4.4,31,17,62,1021.2,NA,1,0
12.1,19.5,0,26,9,88,1028.8,NA,0,0
13.8,20.1,0.4,26,9,91,1025.3,NA,0,0
12.4,21.3,0.2,20,9,83,1023.3,NA,0,0
10.8,23.4,0,24,15,83,1022.6,NA,0,0
12.1,25,0.2,30,11,87,1021.3,NA,0,0
14.7,29.9,0,43,9,68,1020.1,NA,0,0
18,30.9,0,35,11,56,1018,NA,0,0
18.6,33.8,0,39,15,42,1014.1,NA,0,0
16.5,26.1,0,39,17,88,1014.3,NA,0,0
14.5,20.5,0.4,30,13,75,1023,NA,0,0
15.1,21.7,0.2,35,19,71,1023,NA,0,0
16.4,27.3,0,30,19,100,1017.8,NA,0,0
18.2,23.7,0,35,24,85,1018.6,NA,0,0
17.9,20.2,0,43,17,87,1020.4,NA,0,0
16.1,20.4,3,20,13,100,1018,NA,1,0
14.5,21.5,0,24,13,89,1017.5,NA,0,0
13.9,23.6,0,24,7,80,1016.8,NA,0,0
16.1,21.6,0,26,7,94,1014.7,NA,0,0
15.7,20,0,28,9,82,1016.3,NA,0,0
14.6,24.2,0,20,13,100,1012.6,NA,0,0
13.2,19.1,15.6,31,17,99,1016.3,NA,1,0
12.7,20.6,0.8,31,11,92,1020.4,NA,0,0
11.3,22.9,0.2,22,7,100,1022,NA,0,0
11.3,22.1,0.2,19,7,100,1018,NA,0,0
12,17.4,9,26,11,100,1021.5,NA,1,0
7.3,18,0,19,7,100,1023,NA,0,0
11,19.5,0,33,4,100,1019.9,NA,0,0
11.8,20.3,2.6,26,0,81,1025.3,NA,1,0
12.5,19.3,0.2,28,9,89,1021.2,NA,0,0
13.4,20.6,0,30,13,99,1013.6,NA,0,0
12.4,19,4.8,24,7,NA,1024.1,NA,1,0
8.1,20.1,0,20,7,NA,1018.6,NA,0,0
6.9,18.6,1.4,28,15,NA,1013.1,NA,1,0
10.8,18.6,5.2,35,9,NA,1020.3,NA,1,0
10.6,20,0,30,13,NA,1023.8,NA,0,0
7.6,14.1,23.4,41,19,NA,1028.3,NA,1,0
10.1,15.3,0,24,11,NA,1035.1,NA,0,0
12,15,0,24,9,NA,1035.3,NA,0,0
10,15.3,0,31,7,NA,1028.8,NA,0,0
12.1,17.7,9.2,44,13,NA,1021,NA,1,0
9.9,18.6,0.8,37,15,NA,1023.1,NA,0,0
5.1,16.4,NA,31,15,82,1023.7,NA,NA,0
5.9,17.1,0,26,9,75,1019.7,NA,0,0
9.7,18.5,0,31,7,68,1018.2,NA,0,0
6.2,16.5,0,26,9,87,1021,NA,0,0
9.2,15.8,2.6,24,9,99,1026.9,NA,1,0
9,17.2,0,28,9,77,1024.7,NA,0,0
9.3,17.9,0.2,39,9,66,1016.3,NA,0,0
8.2,17,6.6,26,11,99,1019.1,NA,1,0
12.5,19,5,35,17,86,1023.8,NA,1,0
13.4,20.3,0,46,24,83,1029.7,NA,0,0
13.4,19,0,41,22,85,1030.4,NA,0,0
13.6,19,0,43,15,73,1023.7,NA,0,0
5.4,15.2,2.2,20,9,89,1031.2,NA,1,0
6.4,15.9,0,41,15,60,1028.3,NA,0,0
8.2,17,17.6,28,15,97,1016.7,NA,1,0
10.4,16.7,3.6,39,19,86,1017.7,NA,1,0
6.9,17.2,0,31,11,99,1015.7,NA,0,0
8,13.5,2.2,24,13,99,1035.9,NA,1,0
5.9,13.7,0.6,20,9,75,1029.9,NA,0,0
5.7,15.8,0,39,13,73,1023,NA,0,0
10.1,16.4,15.2,57,26,75,1016.5,NA,1,0
9.3,17.5,15,33,15,99,1023.3,NA,1,0
13.1,18.2,8.8,33,15,82,1019,NA,1,0
10.8,16.5,0,43,22,78,1024.9,NA,0,0
13.6,17.9,0.6,33,20,85,1024.5,NA,0,0
11.4,16.9,8.2,39,19,86,1015.4,NA,1,0
11.6,15.1,22.4,65,20,93,1011.9,NA,1,0
10,15.6,6.2,20,11,96,1023.2,NA,1,0
7.5,17.7,0,30,13,79,1025.1,NA,0,0
7.9,17.1,0.2,31,20,97,1025.9,NA,0,0
11.8,18.5,1.2,35,13,88,1028.9,NA,1,0
10.5,19.1,0.6,28,6,99,1026.4,NA,0,0
8.1,20.7,0.2,37,20,75,1017.1,NA,0,0
6.9,16,9,39,19,89,1008.4,NA,1,0
12.6,19.7,8.6,104,59,81,997.3,NA,1,0
13,21.4,0,61,35,75,1012,NA,0,0
14.4,21.5,0.6,35,9,72,1017.8,NA,0,0
9.5,17.2,1.6,26,13,92,1025.7,NA,1,0
10.2,18,38.2,31,17,81,1018.4,NA,1,0
11.4,16.9,23,57,20,81,1010.3,NA,1,0
9.9,15.3,30.6,46,7,94,1015.9,NA,1,0
11.4,16.1,6.8,56,17,95,1005.1,NA,1,0
NA,16.8,NA,91,24,NA,NA,NA,NA,0
8.5,17,9,46,20,79,1018,NA,1,0
7.6,14.8,17.8,44,17,53,1014.4,NA,1,0
8.7,16.9,0,57,31,73,1018.2,NA,0,0
10.3,18.9,0.2,24,11,70,1025,NA,0,0
13.7,22.6,1.2,61,33,72,1009.2,NA,1,0
13.4,18.6,0,46,24,89,1006.8,NA,0,0
10.9,17,0.6,43,22,74,1013,NA,0,0
9.4,19.5,0.8,50,24,78,1021.1,NA,0,0
8.2,15.7,7.8,46,20,68,1020.4,NA,1,0
4.9,17.4,0,28,13,64,1028.4,NA,0,0
5.8,21.8,0,39,22,67,1023.7,NA,0,0
13.4,16.8,3.8,56,13,68,1017.5,NA,1,0
6.6,20.7,0.2,52,22,72,1017.6,NA,0,0
9.4,15.1,26.4,46,17,71,1020.2,NA,1,0
8.9,14.6,0,22,11,73,1025.9,NA,0,0
7,17.6,0,30,13,60,1026.6,NA,0,0
10.2,17.9,0,54,26,66,1027.6,NA,0,0
10.3,22,0,46,24,63,1021.4,NA,0,0
11.7,22.2,0,44,24,72,1016.2,NA,0,0
14.5,18.8,0.6,37,24,94,1022,NA,0,0
13.2,20.3,0.2,30,15,67,1023.8,NA,0,0
11.4,20.6,0.2,39,24,72,1025.9,NA,0,0
10.9,21.2,0,44,26,73,1023.6,NA,0,0
10.9,29.7,0.2,41,11,77,1017,NA,0,0
13.6,16.6,5,30,13,99,1021.2,NA,1,0
12.5,18.5,0,50,30,67,1026.6,NA,0,0
14.5,29.5,1.2,44,15,76,1013.6,NA,1,0
13.4,16.2,11.8,35,20,99,1018.7,NA,1,0
10.4,18.8,0.4,41,24,68,1023.6,NA,0,0
9,21.3,0,43,22,58,1023,NA,0,0
9.5,23.3,0,41,20,65,1022.1,NA,0,0
12.1,30.9,0,41,11,55,1017.9,NA,0,0
13.2,24.2,0,35,17,72,1013.9,NA,0,0
14,18.7,NA,44,13,86,1017.3,NA,NA,0
15.3,20.2,1,52,31,73,1021,NA,0,0
13.9,24.5,0,44,28,60,1021,NA,0,0
12,28,0,35,15,60,1014.2,NA,0,0
13.2,24.3,0,43,20,74,1009,NA,0,0
12.9,16.1,0.2,54,28,65,1018.1,NA,0,0
11,17,0,50,26,57,1021.4,NA,0,0
8.9,20.7,0,48,26,68,1018.4,NA,0,0
12.8,27,14,28,13,72,1007.6,NA,1,0
11.1,19.1,4.8,30,15,55,1013.6,NA,1,0
8,20.8,0,37,13,63,1013.1,NA,0,0
12.7,21,0,54,35,64,1013.1,NA,0,0
15,31.2,0,44,15,69,1010.3,NA,0,0
13.3,19.2,2.6,37,20,86,1013.7,NA,1,0
12.2,20.6,0.2,50,19,82,1015.3,NA,0,0
11.8,19.3,0.4,41,17,65,1020.6,NA,0,0
13,19,0.4,44,22,60,1025.9,NA,0,0
11.9,22,0,46,26,61,1021.9,NA,0,0
11.9,27.6,0,35,11,57,1007.8,NA,0,0
12.1,18.2,2.2,31,15,95,1017.5,NA,1,0
12.7,20.4,0.2,35,13,63,1022.3,NA,0,0
9.3,19.8,0,35,19,63,1022.3,NA,0,0
11.6,22.6,0,35,15,64,1021.7,NA,0,0
13.9,23,0,39,17,69,1019,NA,0,0
14.6,28.5,0,30,15,62,1017.9,NA,0,0
13.6,26.9,0,30,13,61,1013.9,NA,0,0
17,26.6,0,33,13,89,1012.9,NA,0,0
14.6,24.7,0,39,19,72,1014.7,NA,0,0
15,28.1,0,37,17,65,1005.6,NA,0,0
16,21.6,0,31,11,72,1014.3,NA,0,0
11.6,21.3,1.2,37,17,77,1024.6,NA,1,0
8.7,23.4,0.2,31,15,55,1020.6,NA,0,0
9.6,25.6,0,31,17,56,1017.2,NA,0,0
13.2,25.2,0,76,28,71,1009.3,NA,0,0
12.1,22.8,0,35,17,61,1015,NA,0,0
11.6,23.2,0,30,13,68,1011.8,NA,0,0
13.3,23,0,56,15,58,1012,NA,0,0
9.3,23.7,0,35,17,54,1018.5,NA,0,0
11,22.9,0,37,19,68,1014.6,NA,0,0
14.5,24.9,0,33,17,70,1010.5,NA,0,0
14.4,23.6,0,52,26,70,1003.8,NA,0,0
12.3,22.6,0.6,31,19,51,1009.8,NA,0,0
11.1,23.6,0,65,20,55,1013.4,NA,0,0
11.7,22.7,0.2,33,17,50,1023,NA,0,0
9.8,22,0,41,22,66,1019.4,NA,0,0
13.7,22.5,0,43,24,57,1021.6,NA,0,0
13,32.8,0,41,11,59,1013.9,NA,0,0
15,25.5,0,50,20,74,1012.3,NA,0,0
13.6,24.8,0,33,15,70,1017.6,NA,0,0
12.5,24.8,0,35,22,65,1017.9,NA,0,0
15.8,24.7,0,28,13,67,1020.5,NA,0,0
17.6,32,0,33,19,59,1021.5,NA,0,0
16.4,35.6,0,44,13,52,1009.4,NA,0,0
18.7,22.8,0,39,19,71,1011.3,NA,0,0
11.1,24.2,0,31,13,56,1013.2,NA,0,0
14.7,22.1,11,50,20,63,1011.2,NA,1,0
14.3,24,0,33,20,53,1017,NA,0,0
13.5,27.4,0,30,17,49,1015.6,NA,0,0
13.7,25.8,0,54,26,70,1017.2,NA,0,0
16.5,24.7,0,56,30,70,1017.1,NA,0,0
18,28,0,52,31,58,1014.7,NA,0,0
18.3,29.7,0,35,24,65,1011.5,NA,0,0
17.9,27.9,1.6,41,24,87,1019.5,NA,1,0
16.2,31.3,0,37,15,61,1013.1,NA,0,0
19.6,22.4,0,33,11,76,1012.8,NA,0,0
12.4,24.2,0,50,24,64,1011.1,NA,0,0
14.6,21,0,39,24,54,1021.5,NA,0,0
10.8,25.5,0,35,15,55,1017.5,NA,0,0
12.9,26.4,0,31,17,64,1011.5,NA,0,0
16.3,23.9,3.4,33,15,85,1009.9,NA,1,0
14.6,21.1,0,44,19,53,1017.2,NA,0,0
15.1,26.6,0,54,33,48,1021,NA,0,0
15.3,32.1,0,35,20,54,1014.7,NA,0,0
16,21.2,4.6,30,13,75,1016,NA,1,0
15.2,21,0,41,15,55,1017.5,NA,0,0
13.5,24.2,0,43,26,55,1018.6,NA,0,0
10.7,22.9,0,43,17,66,1009.9,NA,0,0
15.6,22.2,0,48,28,61,1015.3,NA,0,0
16.2,20.2,0,43,24,75,1013.2,NA,0,0
17.3,24.4,0,39,28,72,1015.5,NA,0,0
13,24.7,0,35,17,66,1012.3,NA,0,0
13.2,23.8,0,35,17,64,1010.5,NA,0,0
13.1,24.8,0,41,20,63,1011.6,NA,0,0
16.4,22.9,0,39,15,58,1020.3,NA,0,0
14.1,23.5,0,41,20,59,1022.3,NA,0,0
16,28.3,0,37,22,66,1019.6,NA,0,0
14.4,26.2,0,56,30,65,1022.2,NA,0,0
14.8,28.7,0,50,30,59,1024.2,NA,0,0
15.9,31.3,0,35,20,58,1021.9,NA,0,0
14.2,28.1,0,28,13,66,1017.8,NA,0,0
18.1,24.5,0,35,17,80,1019.7,NA,0,0
15.4,22.8,0,41,26,63,1024.3,NA,0,0
15.7,23.8,0,48,28,61,1025,NA,0,0
13.5,27.9,0,41,17,54,1020.8,NA,0,0
12.2,30.4,0,35,19,59,1020.1,NA,0,0
18.8,36.9,0,43,13,34,1016.1,NA,0,0
16.2,25,0,35,13,80,1017.3,NA,0,0
17.9,20.9,0,28,11,72,1018.2,NA,0,0
14.1,22.6,0,39,15,59,1024.7,NA,0,0
12.2,23.1,0,43,24,55,1026.4,NA,0,0
11.7,25.1,0,41,26,65,1022.4,NA,0,0
15.2,33.7,0,39,11,58,1014.3,NA,0,0
9.8,23.8,1.2,37,19,61,1020.8,NA,1,0
12.8,22.8,0,33,13,68,1026.4,NA,0,0
10.9,25.4,0,35,11,73,1022.2,NA,0,0
14.9,21.1,1.4,48,19,63,1018,NA,1,0
13.3,21.7,0,41,24,60,1019.7,NA,0,0
16.9,24,0,33,20,84,1019.1,NA,0,0
15.9,20.7,4.2,26,11,100,1022.9,NA,1,0
15.5,17.9,1.8,52,26,98,1027.4,NA,1,0
12.1,23.2,0,43,22,64,1023.3,NA,0,0
16.4,20.7,0,54,28,75,1022.4,NA,0,0
16.8,28.2,0,41,28,76,1024.3,NA,0,0
15.8,33.4,0,35,17,50,1018.4,NA,0,0
17.6,26.1,2.2,28,9,100,1018.7,NA,1,0
17.2,23,0.2,31,13,75,1020,NA,0,0
16.3,24.1,0,26,9,71,1019.5,NA,0,0
13.7,18.3,5,44,19,58,1018.7,NA,1,0
12,18.9,0,30,11,75,1023.9,NA,0,0
8.8,21.6,0.2,30,11,87,1025.2,NA,0,0
15,26,1.2,33,17,99,1013.2,NA,1,0
14.3,23.8,0,33,17,90,1011.4,NA,0,0
14.9,21,0.4,30,9,70,1016.5,NA,0,0
10.9,24.6,0,28,15,87,1018.3,NA,0,0
15.6,28.9,0,37,9,67,1013.1,NA,0,0
14.4,30.2,0,35,19,55,1016.5,NA,0,0
16.6,31.2,0,35,7,50,1017.3,NA,0,0
15.1,25.5,0,35,13,52,1016.5,NA,0,0
17.7,21.8,0,35,22,81,1022.8,NA,0,0
15.8,24.4,0,30,13,81,1020,NA,0,0
13.5,19.9,2.4,31,20,76,1022.5,NA,1,0
