temp_min,temp_max,rain ,,wind_speed,humidity,pressure,,,CloudBurstTomorrow,,,,
12.6,20.1,0,,19,86,1021.8,,,0,,,,
14.8,17.5,0.6,,11,62,1026.3,,,0,,,,
13.5,19,0,,7,73,1030.4,,,0,,,,
8.8,20.5,0,,15,95,1030.4,,,0,,,,
12,21,0,,19,84,1028.5,,,0,,,,
11.7,22.4,0,,9,74,1027.6,,,0,,,,
9.2,22,0,,13,91,1031,,,0,,,,
11.2,22.5,0,,20,67,1032.7,,,0,,,,
11.6,22,0,,19,82,1031.3,,,0,,,,
11,21.5,0,,20,73,1030.5,,,0,,,,
11,24.5,0,,2,83,1026.4,,,0,,,,
13.4,24,0,,20,62,1019.9,,,1,,,,
13.5,18.5,13,,19,76,1024.5,,,0,,,,
11.1,18.6,0,,17,73,1029.6,,,0,,,,
13.8,18.6,0,,6,78,1029.6,,,0,,,,
8.5,19.6,0,,19,81,1027.1,,,0,,,,
7.5,19,0,,9,87,1024.7,,,0,,,,
7.4,21.2,0,,6,89,1022.7,,,0,,,,
7.8,21.4,0,,7,92,1019.9,,,0,,,,
8.8,21.3,0,,19,73,1014.1,,,0,,,,
11,21.6,0,,0,80,1014.1,,,0,,,,
13,24.5,0.4,,11,87,1010.7,,,1,,,,
14.5,23.6,8.4,,6,81,995,,,1,,,,
8.6,14.8,5.4,,11,80,994.9,,,1,,,,
8.9,14.4,44,,35,60,1004.6,,,0,,,,
11.5,15.2,0.2,,6,62,1016.7,,,0,,,,
7.3,17.8,0,,11,96,1022.3,,,0,,,,
8.6,19.1,0,,20,71,1023.6,,,0,,,,
11.4,19.5,0,,20,72,1023.3,,,0,,,,
10.5,19.5,0.8,,19,83,1023.6,,,0,,,,
10,21,0,,26,77,1024,,,0,,,,
9.3,20.4,0,,7,70,1021.3,,,0,,,,
11.6,18.9,0,,0,71,1020,,,0,,,,
9.6,20.1,0.8,,15,92,1022,,,0,,,,
11.5,18.1,0.2,,0,85,1018,,,1,,,,
12,18.4,4.6,,13,88,1017,,,1,,,,
7.8,16.1,31.2,,59,87,1013.5,,,1,,,,
12.6,17,29.4,,19,82,1020.9,,,1,,,,
12.8,16.5,10.4,,19,76,1025.9,,,1,,,,
10.3,16.2,4.4,,19,84,1025.1,,,1,,,,
7,17.5,6.2,,0,95,1025,,,0,,,,
7.5,19.6,0,,19,80,1021.4,,,1,,,,
9.5,21.3,4.4,,6,86,1008.9,,,1,,,,
12.7,17,1.2,,24,89,1009,,,1,,,,
10,14.2,12,,7,77,1015.6,,,1,,,,
10.4,15.5,4.2,,17,57,1022.6,,,1,,,,
9,16.8,5.4,,9,79,1025.6,,,0,,,,
11.8,19,0.4,,7,89,1024.2,,,0,,,,
13,19,0.4,,6,83,1022.1,,,0,,,,
11,19.3,0.8,,13,63,1017.2,,,1,,,,
13,18.5,2.4,,11,92,1012.4,,,1,,,,
11.3,13,14,,41,89,1000.5,,,1,,,,
7.8,14.2,19.8,,22,82,1007.7,,,1,,,,
9.4,13.2,12,,31,55,1013.1,,,1,,,,
10,14,2.6,,2,65,1018.1,,,0,,,,
7.4,13,0,,7,74,1013.1,,,1,,,,
7,17.5,3.4,,9,87,1005,,,0,,,,
7,18,0.8,,6,100,1004,,,0,,,,
9.6,17.5,0.4,,9,91,1007.2,,,0,,,,
10,16,0.2,,6,71,998.1,,,1,,,,
10.4,17.4,9.6,,17,91,997.4,,,1,,,,
9.3,12.8,13.6,,15,83,989.2,,,1,,,,
7.8,14.1,26.4,,26,65,1004.2,,,1,,,,
8.9,14.8,14.4,,33,76,1017.5,,,0,,,,
10.8,16.5,0,,11,73,1028.2,,,0,,,,
11.2,17.5,0,,6,79,1029.5,,,0,,,,
12,16.5,0,,2,77,1025.1,,,0,,,,
8,18.5,0,,15,93,1021.8,,,0,,,,
10.2,16.8,0.2,,11,78,1008.6,,,1,,,,
9.9,18,12.2,,2,80,1014.7,,,0,,,,
11,18.9,0,,11,80,1014,,,1,,,,
12.4,18.5,3,,4,91,1001.9,,,1,,,,
10.5,14,3.4,,30,88,1001.8,,,1,,,,
10,14.2,12.2,,24,70,1012,,,1,,,,
10.5,14.4,4.6,,24,84,1021.3,,,1,,,,
10.2,14.8,8,,24,68,1026.2,,,0,,,,
12.3,15.5,0.6,,4,73,1028.4,,,0,,,,
7.5,19,0,,19,76,1020.5,,,0,,,,
11,17.1,0,,7,57,1006.4,,,1,,,,
11,15.5,10.2,,24,74,1009,,,0,,,,
10,18.4,1,,22,79,1011,,,1,,,,
8.4,15.5,34,,17,88,1004.7,,,1,,,,
6.4,13.7,2.2,,15,74,995.1,,,1,,,,
6.9,14.8,5.4,,15,59,1007,,,1,,,,
7.4,16.4,5.2,,9,71,1016.8,,,1,,,,
9.8,13.5,9.4,,24,87,1016.8,,,1,,,,
7.3,14.4,1.2,,4,64,1020.8,,,1,,,,
8,12.5,12.4,,17,50,1024.6,,,0,,,,
8.6,15,0.2,,28,75,1029.3,,,0,,,,
10,17.6,0.6,,7,79,1031.1,,,0,,,,
11,15.5,0,,19,66,1032.1,,,0,,,,
10.9,17.4,0,,15,69,1033.4,,,0,,,,
10.6,18.2,0,,2,71,1032.8,,,0,,,,
6.2,18.8,0,,28,89,1027.5,,,0,,,,
7.2,18.7,0,,6,91,1024.2,,,0,,,,
9.5,16.7,0,,19,84,1026.7,,,0,,,,
10.5,18.4,0,,17,88,1024.2,,,0,,,,
11.8,18.6,0,,6,82,1020.8,,,0,,,,
10.6,19.5,0,,15,81,1012,,,1,,,,
12.4,15,7,,9,77,1014.1,,,0,,,,
9,17.7,0,,7,87,1019.2,,,0,,,,
6.4,18.4,0,,22,92,1013.5,,,1,,,,
9,14.1,2.4,,19,54,1016.8,,,0,,,,
7.5,17.8,0.2,,11,74,1005.8,,,1,,,,
8.8,17,6.2,,6,74,1014.2,,,0,,,,
10.5,17.6,0.4,,7,72,1006.2,,,0,,,,
12,20.5,0,,11,79,1005.7,,,1,,,,
10.6,17.5,3.6,,9,75,999.1,,,1,,,,
6.8,12,14.2,,48,85,1002.9,,,1,,,,
6,16.6,26.2,,6,88,1013.6,,,0,,,,
7.2,19.5,0.8,,13,78,1016.2,,,0,,,,
12.4,17.9,0,,6,73,1005.6,,,0,,,,
10.5,17.9,0.6,,7,72,1013.9,,,1,,,,
11.5,15.6,3.6,,28,93,1010.3,,,0,,,,
7,16,1,,4,68,1010.1,,,1,,,,
7.9,14.5,9.2,,9,89,1006.3,,,1,,,,
8.4,13.8,9.2,,28,52,1009,,,1,,,,
8.8,15,3.8,,17,84,1016,,,1,,,,
11.5,16,3,,6,81,1024.4,,,0,,,,
11,16.5,0,,11,73,1020.2,,,1,,,,
10.1,16,1.2,,19,93,1013.3,,,1,,,,
9.5,12,20.4,,26,94,1010.6,,,1,,,,
7.5,14,4.4,,26,78,1023.1,,,1,,,,
9,16,2.6,,22,82,1026.4,,,0,,,,
9.4,18.2,0,,6,75,1023.9,,,1,,,,
10.2,18.1,7.6,,19,70,1009.2,,,1,,,,
7.5,12.5,9.4,,28,72,1013,,,1,,,,
8.7,12.9,3.4,,13,75,1022.7,,,0,,,,
7.8,18.7,0,,9,63,1018.6,,,1,,,,
8.5,12.5,2.8,,26,82,1005,,,1,,,,
9.4,14.8,8.4,,17,86,1017.2,,,1,,,,
9.8,20.5,1.2,,33,80,1016.8,,,1,,,,
7.5,18.1,15,,9,85,1020.7,,,0,,,,
10,18,0.2,,6,64,1012.2,,,0,,,,
13,17.5,0,,20,66,994.5,,,1,,,,
8.8,15,13.4,,15,73,999.3,,,1,,,,
6.5,13.5,8.8,,15,79,1009,,,1,,,,
7,16.5,14.6,,6,88,1021,,,0,,,,
9,18.5,0,,19,74,1013.4,,,1,,,,
11.7,15.2,1.6,,30,81,1009.4,,,0,,,,
7.5,17.8,0.4,,4,72,1014.9,,,0,,,,
11.8,20.7,0.2,,15,71,1013.9,,,1,,,,
8.4,16.7,10.4,,6,69,1011.1,,,1,,,,
8,16,10.6,,15,67,1017.9,,,0,,,,
7.5,18.5,0.6,,11,77,1011,,,1,,,,
8.6,12.4,11.8,,48,91,1002.5,,,1,,,,
6.5,17,11.8,,19,70,1018.7,,,0,,,,
12,18.2,0.4,,30,68,1017.7,,,1,,,,
11.4,13.5,3.2,,43,75,1016.1,,,0,,,,
10.3,14.4,0.6,,15,54,1029.4,,,0,,,,
9,17.5,0,,26,55,1032.1,,,0,,,,
7,24,0,,7,53,1019.9,,,1,,,,
8.4,13.6,3.4,,31,62,1011.6,,,1,,,,
7.4,12,17.8,,7,93,1007.8,,,1,,,,
7.1,13.2,13.4,,24,52,1019.2,,,1,,,,
9.8,16,2.8,,6,92,1022.1,,,0,,,,
11.2,20,0,,7,70,1019.8,,,0,,,,
10.5,15.2,0,,7,57,1022.4,,,0,,,,
9.8,14.7,0,,9,77,1027.3,,,1,,,,
11.5,15.6,1.6,,19,71,1026.1,,,1,,,,
12.3,17.5,2.2,,20,92,1021.8,,,0,,,,
14,17.1,0.4,,28,79,1022,,,0,,,,
14.2,18.2,0.2,,19,80,1018,,,0,,,,
13.8,18,0,,2,93,1014.1,,,0,,,,
15,17.2,0,,31,84,1012.5,,,1,,,,
8.3,15,10,,43,62,1018.9,,,0,,,,
10.2,15.6,0.8,,33,65,1020.5,,,1,,,,
12,15.4,1.4,,35,87,1023.7,,,0,,,,
12,17.1,0,,20,78,1025.4,,,0,,,,
8.4,17.4,0,,19,87,1028.1,,,0,,,,
8.7,18.3,0,,26,67,1029.2,,,0,,,,
11.9,23.5,0,,19,58,1022.2,,,0,,,,
12.5,27.7,0,,35,51,1013.6,,,0,,,,
13.8,16.6,0.4,,37,72,1018.5,,,0,,,,
8,16.6,0,,22,82,1024.6,,,0,,,,
10,17.8,0,,28,64,1022.2,,,0,,,,
14.4,18,0,,20,74,1020.5,,,0,,,,
13.8,16.6,0.4,,33,79,1023.1,,,0,,,,
14.1,17,0,,24,71,1028.3,,,0,,,,
14.5,19.5,0,,31,74,1026.1,,,0,,,,
15.4,27.5,0,,2,77,1016,,,1,,,,
18,22.5,29.4,,13,77,1013.3,,,0,,,,
,,,,,,,,,,,,,
12.3,17,5.4,,20,70,1018.6,,,0,,,,
13.2,19.5,0,,17,60,1019.6,,,0,,,,
13,16.5,0,,43,79,1019.3,,,0,,,,
11.1,16.2,0,,28,64,1029.9,,,0,,,,
12.1,15.6,0,,19,57,1029.9,,,0,,,,
12,16.5,0,,26,60,1028.6,,,0,,,,
13,19.6,0,,17,69,1025.2,,,0,,,,
14.8,29,0,,11,66,1014.2,,,0,,,,
17.3,30.6,1,,7,60,1006.4,,,1,,,,
15.2,20.5,2,,11,69,1010.4,,,0,,,,
14.5,22,0,,31,64,1018.5,,,0,,,,
11.8,20,0,,19,72,1022.4,,,0,,,,
16,22,0,,19,63,1011,,,0,,,,
,,,,,,,,,,,,,
16.4,25.8,0,,0,71,1014.1,,,1,,,,
17.6,27,1.6,,24,60,1011.1,,,0,,,,
15,25.1,0,,39,57,1011.9,,,0,,,,
15.1,21.4,0,,30,79,1015.7,,,0,,,,
17.3,21.6,0,,20,80,1009.3,,,0,,,,
14,20,0,,26,72,1008.1,,,1,,,,
14,19.7,8.8,,30,87,996.2,,,1,,,,
12.4,18.5,3.4,,20,73,1000.3,,,1,,,,
12.8,16.2,4,,15,64,1020.5,,,0,,,,
11.6,17.5,0,,30,67,1019.2,,,0,,,,
7.5,19,0,,22,70,1025.9,,,0,,,,
10.5,25.8,0,,7,71,1024.1,,,0,,,,
14.6,24.3,0,,17,88,1019.8,,,0,,,,
15.5,19.2,0,,43,90,1012.8,,,1,,,,
9,15.5,5.6,,28,62,1017.8,,,1,,,,
12,16.5,1.8,,11,57,1022.7,,,0,,,,
13.5,18.2,0,,31,60,1023.8,,,0,,,,
12.8,21.6,0,,28,71,1015,,,0,,,,
14.5,20.2,0,,13,68,1016.4,,,0,,,,
12.4,22.6,0,,41,57,1012.4,,,0,,,,
11.8,18.5,0,,41,64,1020.5,,,0,,,,
13.4,19.5,0,,19,59,1025,,,0,,,,
12.9,20,0,,20,65,1024.4,,,0,,,,
16,20.6,0,,19,72,1019.4,,,0,,,,
16.1,18.8,0,,11,80,1019.4,,,1,,,,
14.7,18.7,2,,24,70,1022.9,,,0,,,,
10.7,17.8,0,,20,59,1024.2,,,1,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
9.9,21.5,0,,19,60,1025.9,,,0,,,,
14,24,0,,28,58,1020.9,,,0,,,,
16.2,30.2,0,,6,74,1013.2,,,0,,,,
17,20.6,0,,33,83,1010.2,,,0,,,,
13.8,19.5,0,,31,91,1014.7,,,0,,,,
14.8,17,0,,19,61,1019.6,,,0,,,,
14.5,19.2,0,,24,56,1026.9,,,0,,,,
16,21.2,0,,28,60,1025.2,,,0,,,,
16.6,21.9,0,,28,71,1017.6,,,0,,,,
16.8,19.8,0,,19,81,1016.7,,,0,,,,
16.1,20.6,0,,15,68,1015.3,,,0,,,,
16.1,20.4,0,,26,65,1011.6,,,0,,,,
16.7,19.8,0,,31,68,1011.5,,,0,,,,
15,20.5,0,,15,58,1021,,,0,,,,
12.5,21.5,0,,24,68,1019.9,,,0,,,,
15,22.2,0,,19,71,1015.2,,,0,,,,
17.8,22.6,0,,15,75,1019.5,,,0,,,,
17,24,0,,22,59,1017.6,,,1,,,,
18.6,26.9,1.2,,6,86,1006.7,,,0,,,,
15.8,19.6,0.4,,39,75,1009.8,,,0,,,,
15,19.5,0,,7,61,1019.6,,,0,,,,
13,20.4,0,,20,67,1019.8,,,0,,,,
12,21.5,0,,28,63,1024.3,,,0,,,,
14,23.2,0,,26,73,1017.4,,,0,,,,
17,22.1,0,,19,74,1017.1,,,0,,,,
16.3,24,0,,26,65,1015.6,,,0,,,,
18.2,26.7,0,,13,66,1003.8,,,0,,,,
16.2,21.9,0,,13,94,1010.7,,,0,,,,
13.2,24,0.2,,22,66,1014.9,,,0,,,,
16.5,28,0,,30,87,1007.9,,,0,,,,
17.5,20.6,0.4,,30,72,1012.4,,,0,,,,
14.2,20.2,0.2,,35,66,1014.5,,,0,,,,
15.8,21.5,0,,20,76,1021.3,,,0,,,,
12.8,22.8,0,,28,50,1018.7,,,0,,,,
16.3,23.2,0,,20,75,1016.4,,,0,,,,
18,20.8,0,,19,64,1020.2,,,0,,,,
16,24.5,0,,28,57,1024.6,,,0,,,,
17,33.8,0,,33,49,1020,,,0,,,,
17.8,38.9,0,,20,59,1011,,,0,,,,
18.4,22.2,0,,17,80,1015.1,,,1,,,,
17.5,18.9,3.6,,31,94,1014,,,0,,,,
15.2,19.6,0,,28,87,1018.1,,,0,,,,
14.4,21.5,0,,17,83,1018.5,,,0,,,,
17.6,22.8,0,,20,87,1015.6,,,0,,,,
19.6,22.3,0,,20,75,1011.5,,,1,,,,
18.2,19.5,12.6,,26,87,1011.8,,,0,,,,
18,20.2,0,,20,67,1018,,,0,,,,
17.5,21.6,0,,20,78,1019.1,,,0,,,,
17.8,21.6,0,,19,60,1020.1,,,0,,,,
17.2,23.4,0,,33,61,1016.7,,,0,,,,
18.5,21.2,0,,31,72,1013.7,,,0,,,,
15.7,21.3,0.2,,22,54,1021.7,,,0,,,,
12.5,24.4,0,,19,59,1013.3,,,0,,,,
17.2,19,0.6,,20,96,1012.2,,,0,,,,
15,18.7,0.4,,28,67,1019.5,,,0,,,,
15,19.5,0,,22,49,1022,,,0,,,,
14.7,24,0,,20,52,1012.5,,,0,,,,
16,22,0,,31,72,1006.6,,,0,,,,
16.4,23.2,0.8,,19,73,1016.1,,,0,,,,
18,24.1,0,,37,74,1018.3,,,0,,,,
19.1,27,0,,28,77,1015.5,,,1,,,,
18.7,24.9,8.4,,11,84,1015.5,,,0,,,,
20.4,23,0,,17,82,1017.6,,,0,,,,
17.5,23.4,0.4,,20,82,1017.7,,,0,,,,
17.9,22.7,0,,24,69,1016.5,,,0,,,,
14.2,26.5,0,,31,63,1013.4,,,0,,,,
16.3,24.2,0,,19,84,1011,,,0,,,,
19.2,21.2,0,,30,84,1018.4,,,0,,,,
18.4,22,0,,19,80,1019.5,,,0,,,,
19.7,24.1,0,,19,85,1016,,,0,,,,
19.5,21.8,0,,31,82,1014.4,,,0,,,,
16,20.3,0,,19,90,1017.1,,,0,,,,
17.6,21.9,0,,17,60,1020.3,,,0,,,,
18.8,22.6,0,,28,57,1022.9,,,0,,,,
17.2,23.2,0,,20,76,1022,,,0,,,,
19,24.6,0,,30,76,1020.7,,,0,,,,
18.8,23.8,0,,31,78,1017.9,,,0,,,,
20.2,24,0,,20,76,1021.1,,,0,,,,
19,24.5,0,,31,65,1023.4,,,0,,,,
18.6,25.8,0,,31,61,1022.4,,,0,,,,
17,24.9,0,,54,64,1019.9,,,0,,,,
17.5,28.4,0,,20,53,1014.5,,,0,,,,
18.6,21.2,0,,19,71,1017.7,,,0,,,,
17.2,19.7,0,,31,68,1017.4,,,0,,,,
14.7,18.8,0.2,,20,59,1024.6,,,0,,,,
16,21.5,0,,22,82,1026.2,,,0,,,,
17.5,22,0,,24,72,1025.2,,,0,,,,
14.2,21.9,0.8,,31,81,1025.9,,,0,,,,
17.1,21.5,0.2,,30,61,1028.3,,,0,,,,
16.7,24.2,0,,31,59,1027.1,,,0,,,,
16.8,27,0,,31,55,1023.8,,,0,,,,
18.2,37,0,,6,73,1020.6,,,0,,,,
21.5,32.5,0,,13,28,1014.7,,,1,,,,
19.3,21.1,13.8,,19,93,1016.3,,,0,,,,
18.5,21.8,0.8,,31,91,1011.7,,,0,,,,
17,19.2,0,,19,55,1019.9,,,0,,,,
9.3,22.2,0,,22,63,1025,,,0,,,,
12.8,22,0,,35,85,1020.5,,,0,,,,
15.7,21.4,0,,11,85,1019.5,,,0,,,,
15,21.8,0,,19,84,1019.5,,,0,,,,
18,21,0,,15,70,1024.2,,,0,,,,
19,24.5,0.2,,17,95,1021.4,,,1,,,,
19.5,29.5,7.4,,11,75,1016.1,,,1,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
17.2,20.9,1.2,,30,87,1011.7,,,0,,,,
13.4,19.8,0,,19,64,1020.9,,,0,,,,
12.4,21,0,,24,79,1024.9,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
14.7,19.6,0.4,,30,86,1022.5,,,1,,,,
16.5,19.5,38,,31,97,1014.6,,,1,,,,
17,19.5,7.8,,30,75,1011.8,,,0,,,,
14.5,19.2,1,,35,87,1003.5,,,1,,,,
12,20,1.6,,26,84,1010,,,0,,,,
14.2,21.5,0,,9,87,1008.5,,,0,,,,
15.6,21.2,0.8,,13,85,1015.6,,,0,,,,
12.2,22.2,0,,20,91,1019.5,,,1,,,,
14.8,19.3,1.6,,19,84,1019.4,,,1,,,,
15.3,18.5,1.8,,4,71,1022.6,,,0,,,,
12,24.2,0.6,,6,79,1020.6,,,0,,,,
13.5,19,0,,2,82,1006.9,,,1,,,,
12.2,22.6,5.8,,24,84,1010.6,,,1,,,,
13.6,25.5,8.4,,15,74,1007.9,,,0,,,,
15.4,22.8,0,,19,72,1009.2,,,0,,,,
13.8,20.5,0,,19,84,1014.6,,,0,,,,
15,20.6,0,,9,80,1021,,,0,,,,
13,22.6,0,,31,79,1020.3,,,0,,,,
15.8,22.2,0,,19,78,1013.5,,,0,,,,
15.2,21.5,0,,22,90,1013.8,,,0,,,,
13.8,19.4,0,,19,88,1016.5,,,1,,,,
14.3,18,9.6,,6,76,1021,,,0,,,,
11.5,17,0.6,,24,66,1019.2,,,0,,,,
10,18.5,0,,17,70,1024.7,,,0,,,,
8.4,23,0,,19,81,1019.5,,,1,,,,
12,17.8,1.8,,19,63,1025.9,,,0,,,,
7.9,18.9,0,,19,73,1030,,,0,,,,
8.2,18.7,0,,19,93,1026.4,,,0,,,,
12.3,23,0,,4,93,1019.3,,,0,,,,
13.7,24,0,,11,76,1019.1,,,1,,,,
16,17.5,4,,15,60,1027,,,0,,,,
9.2,19.9,0.2,,13,83,1025.7,,,1,,,,
13,16.8,3.2,,39,58,1019.9,,,0,,,,
14.1,17.2,0,,9,64,1028.7,,,0,,,,
7.1,18.5,0,,9,81,1028.1,,,0,,,,
8,20.4,0,,11,94,1024.8,,,0,,,,
11.5,21.6,0.6,,9,93,1024.7,,,0,,,,
9.7,20.5,0.2,,19,97,1020,,,1,,,,
13,17.5,2.2,,31,94,1017.2,,,1,,,,
12,15.4,2.8,,15,62,1024.2,,,0,,,,
10,18.1,0,,11,70,1025.6,,,0,,,,
8.2,21.6,0,,17,56,1012.9,,,1,,,,
12.5,15.8,1.4,,30,67,1012.6,,,1,,,,
12.6,15.4,2.6,,19,59,1019.3,,,0,,,,
12.2,17.3,0,,6,79,1019.9,,,0,,,,
12,20.5,0,,6,78,1017.8,,,0,,,,
12,19,0.6,,11,94,1019.6,,,0,,,,
12,20.8,0,,7,68,1013.6,,,0,,,,
7.6,19,0,,19,97,1012.7,,,0,,,,
9.5,19.1,0,,15,96,1018.2,,,0,,,,
11.8,25.8,0,,7,55,1013.4,,,0,,,,
14.2,18.6,0.6,,4,86,999.2,,,1,,,,
11.6,15.5,8.2,,69,65,1003.2,,,1,,,,
11.5,16.1,4.6,,19,65,1016.5,,,0,,,,
11.2,20,0,,2,68,1019.4,,,0,,,,
13,20.5,0,,15,67,1012.1,,,1,,,,
11.9,17.7,5.2,,33,94,1003.7,,,1,,,,
12.4,17.9,5.2,,13,65,1020.3,,,0,,,,
9.6,20.4,0,,13,77,1023.3,,,0,,,,
9.4,20.6,0,,7,76,1020.1,,,1,,,,
11.8,18.4,9.2,,13,80,1018.7,,,1,,,,
10.4,17.8,7.4,,4,91,1021.9,,,0,,,,
7.9,19.8,0,,7,76,1022.1,,,0,,,,
9.8,17.2,0,,9,81,1021.5,,,1,,,,
10.8,16.5,6.8,,31,79,1029,,,1,,,,
13,16.5,19.2,,13,83,1028.7,,,1,,,,
12.9,18.8,2,,11,96,1027.1,,,0,,,,
10.4,15.5,0,,35,77,1023.6,,,1,,,,
11.4,14.5,2.6,,11,74,1032.6,,,0,,,,
10.1,14.6,0.4,,6,79,1033.2,,,0,,,,
5.5,16.6,0,,15,88,1030.7,,,0,,,,
6.6,16.6,0,,6,80,1028.3,,,0,,,,
6.2,20.8,0,,6,70,1024.7,,,0,,,,
7.8,21.9,0,,9,57,1020.3,,,1,,,,
8.9,17.4,2.8,,6,83,1014.2,,,0,,,,
9.5,14.2,0.4,,6,92,1011.8,,,1,,,,
10.4,17.2,10.2,,6,79,1014.9,,,1,,,,
10.4,18.6,8.2,,11,84,1020.9,,,0,,,,
9.2,19,0,,17,88,1023.5,,,0,,,,
12.3,19.9,0,,6,88,1026.3,,,0,,,,
8.2,20.7,0,,4,87,1025.2,,,0,,,,
7.8,20,0,,9,97,1021.8,,,0,,,,
8.5,19.5,0,,17,81,1018.6,,,1,,,,
12.4,14.5,18.4,,33,78,1016.5,,,1,,,,
7.6,13.2,19.2,,17,68,1028.3,,,1,,,,
5.5,16,2.6,,6,70,1028.5,,,0,,,,
6.5,17.2,0,,19,52,1026.3,,,1,,,,
9.5,16.9,1.4,,30,92,1023.4,,,1,,,,
10.5,15.3,4.8,,19,91,1027.7,,,1,,,,
10.6,14.5,1.6,,17,68,1031.4,,,0,,,,
10.8,14.4,0,,6,61,1034.9,,,0,,,,
8,16,0,,7,72,1030.5,,,1,,,,
10.2,13.5,15.4,,31,59,1024.9,,,1,,,,
6.9,14.2,17.4,,35,84,1025.9,,,0,,,,
8.2,14.9,0.6,,17,67,1027.9,,,0,,,,
6.5,16.2,0,,2,80,1026.2,,,0,,,,
9,17.2,0,,6,68,1024.2,,,0,,,,
6.7,18.1,0,,9,77,1018.8,,,0,,,,
8,17,0,,9,52,1003.3,,,1,,,,
9.2,13.9,2.2,,52,83,992.8,,,1,,,,
7.2,16.5,11.4,,11,82,1013,,,0,,,,
8.8,19.2,1,,17,79,1008.8,,,1,,,,
6,14.2,22.2,,11,99,1002.3,,,1,,,,
5.6,15.4,21,,24,81,1016.8,,,1,,,,
9.8,18.2,2.2,,13,92,1023.3,,,0,,,,
9.5,19,0,,6,82,1020.9,,,0,,,,
10.6,16.6,0,,13,76,1014.3,,,1,,,,
8.8,15.1,18,,6,87,1024.1,,,1,,,,
8.1,15.3,10.6,,11,91,1027.2,,,1,,,,
9.9,15,9.8,,11,93,1030.6,,,0,,,,
6.5,15,0,,7,86,1032.4,,,0,,,,
6.8,17.4,0,,4,92,1031.5,,,0,,,,
5.7,18.6,0,,4,88,1031.2,,,0,,,,
7.8,17.4,0,,6,72,1033.1,,,0,,,,
6.5,17.5,0,,15,82,1028.9,,,0,,,,
6.6,20.8,0,,19,62,1019.3,,,0,,,,
10.2,19.5,0.6,,13,74,1015.7,,,0,,,,
10.2,17.6,0,,11,82,1016.7,,,0,,,,
11,16.6,0.8,,6,87,1013.2,,,1,,,,
10.2,14.4,6,,31,85,1012.7,,,1,,,,
7.8,17.4,5.2,,7,86,1022.7,,,1,,,,
10.4,16.6,12.8,,19,93,1028.3,,,0,,,,
7.1,21,0.4,,6,96,1034.8,,,0,,,,
7.8,22.4,0,,9,81,1031.1,,,0,,,,
10,16,0,,15,88,1029.7,,,0,,,,
11.1,20.2,0,,6,93,1026.9,,,0,,,,
10.4,18.6,0,,33,73,1019.8,,,1,,,,
11.5,14.1,1.6,,15,68,1023.7,,,0,,,,
8.5,16.5,0,,11,78,1022.9,,,1,,,,
11.2,14.8,4.6,,22,60,1027.4,,,0,,,,
8.9,13.8,0.8,,11,78,1030.4,,,0,,,,
6.2,18,0.6,,13,65,1025.4,,,0,,,,
8.5,20.4,0,,19,37,1015.5,,,1,,,,
11.5,16.8,5.2,,0,77,1007.4,,,1,,,,
10.8,15.9,7.2,,28,68,1007.3,,,1,,,,
10.9,14.2,3.4,,9,64,1020.4,,,0,,,,
9.2,16.7,0.6,,15,79,1024.2,,,0,,,,
8.2,17.8,0,,11,82,1019.5,,,0,,,,
6.8,16.2,0.2,,11,92,1004.4,,,1,,,,
7.8,11.6,14.8,,30,64,1012.3,,,1,,,,
7.5,14.5,7.8,,2,90,1021.7,,,0,,,,
7.1,16.8,0.4,,30,87,1020.6,,,0,,,,
8.2,17.6,0.2,,7,74,1015,,,1,,,,
10,13,27,,17,79,1016.7,,,0,,,,
7.4,14.4,0.2,,22,69,1018.4,,,1,,,,
10.4,13.3,3.2,,20,73,1028.3,,,0,,,,
10.4,14,0,,26,67,1030.1,,,0,,,,
11.8,13.5,0,,22,66,1029.7,,,0,,,,
10.2,16.6,0,,13,74,1027,,,0,,,,
7.5,22.5,0,,15,69,1018.9,,,0,,,,
8.6,19.8,0,,13,72,1015.1,,,1,,,,
8.8,16.9,1.6,,2,93,1014.5,,,1,,,,
8.5,15.3,2.6,,30,88,1016.3,,,1,,,,
11.3,14.5,1.2,,19,65,1025.1,,,1,,,,
8.6,15.7,1.4,,15,85,1027.8,,,0,,,,
9,15.6,0.6,,19,95,1024.9,,,1,,,,
10.4,15.5,9.8,,19,70,1021.9,,,0,,,,
10.5,16.4,1,,7,86,1027.3,,,0,,,,
8.2,19.1,0,,9,75,1019,,,0,,,,
9.8,19.1,0,,11,70,1004.9,,,1,,,,
6.4,15.6,14.6,,13,75,1009.7,,,1,,,,
9.8,13.5,11,,19,63,1020,,,0,,,,
9.2,15.8,0,,7,73,1021,,,0,,,,
9.6,18.5,0,,7,51,1014.9,,,1,,,,
9.4,12.8,10,,31,74,1017.8,,,1,,,,
9.1,14.5,3.2,,13,67,1029.1,,,0,,,,
9.1,16.5,0.2,,13,76,1028.5,,,0,,,,
8.8,16.2,0,,11,83,1028.5,,,1,,,,
11.4,15.4,1.8,,33,75,1032.2,,,0,,,,
11.8,16.3,0,,24,50,1035.9,,,0,,,,
